Serial Number,WE0281117
Sample ID,00015
Start Time,2023-04-21 12:20:51 UTC
Duration,0:06:41
Total Volume (l),1.82
Distance (m),1578
Peak Pressure (psi),12.5
Avg Flow (l/min),0.3
Avg Rate (mL/m),1.2
Avg Speed (m/s),3.9


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2023-04-21 12:25:20,269,1.45,12.00,0.20,0.77,4.32,44.672194,-62.359778,0.9,4.5
2023-04-21 12:25:22,271,1.45,11.93,0.18,0.70,4.33,44.672254,-62.359844,1.5,4.5
2023-04-21 12:25:24,273,1.46,11.97,0.20,0.77,4.31,44.672313,-62.359906,2.0,4.5
2023-04-21 12:25:26,275,1.46,12.01,0.20,0.78,4.28,44.672373,-62.359972,2.1,4.5
2023-04-21 12:25:28,277,1.47,12.04,0.19,0.75,4.25,44.672400,-62.360005,3.4,4.5
2023-04-21 12:25:30,279,1.48,12.00,0.18,0.70,4.28,44.672492,-62.360110,4.1,4.5
2023-04-21 12:25:32,281,1.48,11.96,0.18,0.70,4.30,44.672557,-62.360177,3.5,4.5
2023-04-21 12:25:34,283,1.49,12.00,0.19,0.74,4.28,44.672614,-62.360250,3.2,4.5
2023-04-21 12:25:36,285,1.49,12.02,0.18,0.70,4.29,44.672677,-62.360321,4.1,4.5
2023-04-21 12:25:38,287,1.50,12.00,0.20,0.78,4.28,44.672739,-62.360378,4.1,4.5
2023-04-21 12:25:40,289,1.51,11.94,0.19,0.74,4.25,44.672788,-62.360439,3.5,4.5
2023-04-21 12:25:42,291,1.51,11.99,0.19,0.75,4.26,44.672844,-62.360497,5.5,4.5
2023-04-21 12:25:44,293,1.52,12.07,0.21,0.82,4.29,44.672902,-62.360562,5.1,4.5
2023-04-21 12:25:46,295,1.53,12.01,0.19,0.74,4.30,44.672962,-62.360628,4.6,4.5
2023-04-21 12:25:48,297,1.53,11.91,0.14,0.54,4.29,44.673025,-62.360692,4.3,4.5
2023-04-21 12:25:50,299,1.54,11.99,0.18,0.70,4.31,44.673086,-62.360751,4.7,4.5
2023-04-21 12:25:52,301,1.55,12.23,0.21,0.82,4.28,44.673147,-62.360815,4.0,4.5
2023-04-21 12:25:54,303,1.55,12.03,0.17,0.66,4.28,44.673208,-62.360875,3.3,4.5
2023-04-21 12:25:56,305,1.55,11.82,0.12,0.47,4.24,44.673267,-62.360937,1.7,4.5
2023-04-21 12:25:58,307,1.56,11.99,0.20,0.78,4.25,44.673330,-62.360991,3.9,4.5
2023-04-21 12:26:00,309,1.57,12.13,0.21,0.82,4.30,44.673395,-62.361046,4.1,4.5
2023-04-21 12:26:02,311,1.58,12.03,0.20,0.77,4.32,44.673457,-62.361110,5.5,4.5
2023-04-21 12:26:04,313,1.58,11.89,0.17,0.66,4.32,44.673525,-62.361172,5.9,4.5
2023-04-21 12:26:06,315,1.59,10.89,0.23,0.89,4.31,44.673585,-62.361234,4.4,4.5
2023-04-21 12:26:08,317,1.61,9.22,0.45,1.75,4.29,44.673649,-62.361289,5.0,4.5
2023-04-21 12:26:10,319,1.64,3.29,0.82,3.18,4.29,44.673714,-62.361343,6.1,4.5
2023-04-21 12:26:12,321,1.68,1.09,1.04,3.94,4.43,44.673793,-62.361428,6.1,4.5
2023-04-21 12:26:14,323,1.70,1.38,0.77,2.90,4.40,44.673849,-62.361476,6.5,4.5
2023-04-21 12:26:16,325,1.71,2.21,0.40,1.52,4.40,44.673912,-62.361524,6.2,4.5
2023-04-21 12:26:18,327,1.71,2.74,0.16,0.61,4.38,44.673970,-62.361586,6.4,29.4
2023-04-21 12:26:20,329,1.71,3.46,0.13,0.50,4.35,44.674031,-62.361650,7.0,29.4
2023-04-21 12:26:22,331,1.71,4.88,0.04,0.15,4.32,44.674098,-62.361710,6.8,29.4
2023-04-21 12:26:24,333,1.71,5.75,0.01,0.04,4.29,44.674166,-62.361764,6.9,29.4
2023-04-21 12:26:26,335,1.71,5.64,0.00,0.00,4.27,44.674225,-62.361823,6.3,29.4
2023-04-21 12:26:28,337,1.71,5.43,0.00,0.00,4.28,44.674284,-62.361877,6.1,3.1
2023-04-21 12:26:30,339,1.71,5.81,0.00,0.00,4.28,44.674349,-62.361935,5.7,3.1
2023-04-21 12:26:32,341,1.71,5.78,0.00,0.00,4.14,44.674415,-62.361984,5.5,3.1
2023-04-21 12:26:34,343,1.71,5.56,0.00,0.00,4.16,44.674476,-62.362038,4.7,3.1
2023-04-21 12:26:36,345,1.71,5.47,0.00,0.00,4.17,44.674535,-62.362093,4.7,3.1
2023-04-21 12:26:38,347,1.71,5.40,0.00,0.00,4.17,44.674595,-62.362141,4.7,3.1
2023-04-21 12:26:40,349,1.71,5.53,0.00,0.00,4.17,44.674657,-62.362193,4.5,3.1
2023-04-21 12:26:42,351,1.71,5.51,0.00,0.00,4.16,44.674724,-62.362246,3.6,3.1
2023-04-21 12:26:44,353,1.71,5.68,0.00,0.00,4.20,44.674795,-62.362299,2.7,3.1
2023-04-21 12:26:46,355,1.71,5.93,0.00,0.00,4.23,44.674862,-62.362353,2.9,3.1
2023-04-21 12:26:48,357,1.71,5.87,0.00,0.00,4.23,44.674928,-62.362406,3.2,3.1
2023-04-21 12:26:50,359,1.71,6.06,0.00,0.00,4.22,44.674997,-62.362456,2.7,3.1
2023-04-21 12:26:52,361,1.71,6.17,0.00,0.00,4.23,44.675068,-62.362500,3.5,3.1
2023-04-21 12:26:54,363,1.71,6.35,0.00,0.00,4.25,44.675139,-62.362548,2.8,3.1
2023-04-21 12:26:56,365,1.71,6.19,0.00,0.00,4.26,44.675204,-62.362602,3.5,3.1
2023-04-21 12:26:58,367,1.71,5.74,0.00,0.00,4.28,44.675274,-62.362650,4.0,3.1
2023-04-21 12:27:00,369,1.71,5.68,0.00,0.00,4.27,44.675341,-62.362698,4.1,3.1
2023-04-21 12:27:02,371,1.71,5.36,0.00,0.00,4.24,44.675403,-62.362746,4.5,3.1
2023-04-21 12:27:04,373,1.72,5.87,0.14,0.55,4.20,44.675468,-62.362797,4.4,3.1
2023-04-21 12:27:06,375,1.74,3.34,0.53,2.11,4.21,44.675537,-62.362839,6.2,3.1
2023-04-21 12:27:08,377,1.78,2.31,0.88,3.47,4.22,44.675609,-62.362886,5.8,3.1
2023-04-21 12:27:10,379,1.80,2.10,0.73,2.89,4.20,44.675674,-62.362941,5.0,3.1
2023-04-21 12:27:12,381,1.81,2.45,0.49,1.95,4.18,44.675738,-62.362988,4.2,3.1
2023-04-21 12:27:14,383,1.81,2.63,0.17,0.68,4.15,44.675806,-62.363032,4.0,3.1
2023-04-21 12:27:16,385,1.81,1.99,0.05,0.20,4.14,44.675871,-62.363087,3.7,3.1
2023-04-21 12:27:18,387,1.82,1.68,0.16,0.65,4.13,44.675938,-62.363133,3.8,3.1
2023-04-21 12:27:20,389,1.82,1.79,0.05,0.20,4.12,44.676004,-62.363183,3.1,3.1
2023-04-21 12:27:22,391,1.82,1.82,0.01,0.04,4.13,44.676068,-62.363235,1.1,3.1
2023-04-21 12:27:24,393,1.82,1.93,0.00,0.00,4.14,44.676134,-62.363284,0.8,3.1
2023-04-21 12:27:26,395,1.82,1.81,0.00,0.00,4.11,44.676203,-62.363327,0.6,3.1
2023-04-21 12:27:28,397,1.82,1.79,0.00,0.00,4.09,44.676272,-62.363368,0.9,3.1
2023-04-21 12:27:30,399,1.82,1.81,0.00,0.00,4.11,44.676337,-62.363420,-0.0,3.1
2023-04-21 12:27:32,401,1.82,1.73,0.01,0.04,4.15,44.676405,-62.363464,0.6,3.1
