"","station_name","date","receiver","description","data","rcv_serial_no","deploy_date","recover_date","dep_lat","dep_long","the_geom","catalognumber"
"8648","V2LSCF-S10",2015-08-24,"VR2AR-545765","Maximum temperature",3.9,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8649","V2LSCF-S10",2015-08-24,"VR2AR-545765","Average temperature",3.9,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8650","V2LSCF-S10",2015-08-25,"VR2AR-545765","Minimum temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8651","V2LSCF-S10",2015-08-25,"VR2AR-545765","Average temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8652","V2LSCF-S10",2015-08-25,"VR2AR-545765","Temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8653","V2LSCF-S10",2015-08-25,"VR2AR-545765","Maximum temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8654","V2LSCF-S10",2015-08-26,"VR2AR-545765","Temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8655","V2LSCF-S10",2015-08-26,"VR2AR-545765","Minimum temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8656","V2LSCF-S10",2015-08-26,"VR2AR-545765","Maximum temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8657","V2LSCF-S10",2015-08-26,"VR2AR-545765","Average temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8658","V2LSCF-S10",2015-08-27,"VR2AR-545765","Temperature",4.1,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8659","V2LSCF-S10",2015-08-27,"VR2AR-545765","Average temperature",4.1,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8660","V2LSCF-S10",2015-08-27,"VR2AR-545765","Maximum temperature",4.1,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8661","V2LSCF-S10",2015-08-27,"VR2AR-545765","Minimum temperature",4.1,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8662","V2LSCF-S10",2015-08-28,"VR2AR-545765","Maximum temperature",4.3,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8663","V2LSCF-S10",2015-08-28,"VR2AR-545765","Average temperature",4.3,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8664","V2LSCF-S10",2015-08-28,"VR2AR-545765","Temperature",4.3,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8665","V2LSCF-S10",2015-08-28,"VR2AR-545765","Minimum temperature",4.3,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8666","V2LSCF-S10",2015-08-29,"VR2AR-545765","Maximum temperature",4.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8667","V2LSCF-S10",2015-08-29,"VR2AR-545765","Temperature",4.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8668","V2LSCF-S10",2015-08-29,"VR2AR-545765","Average temperature",4.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8669","V2LSCF-S10",2015-08-29,"VR2AR-545765","Minimum temperature",4.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8670","V2LSCF-S10",2015-08-30,"VR2AR-545765","Average temperature",4.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8671","V2LSCF-S10",2015-08-30,"VR2AR-545765","Temperature",4.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8672","V2LSCF-S10",2015-08-30,"VR2AR-545765","Minimum temperature",4.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8673","V2LSCF-S10",2015-08-30,"VR2AR-545765","Maximum temperature",4.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8674","V2LSCF-S10",2015-08-31,"VR2AR-545765","Temperature",5.2,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8675","V2LSCF-S10",2015-08-31,"VR2AR-545765","Average temperature",5.2,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8676","V2LSCF-S10",2015-08-31,"VR2AR-545765","Maximum temperature",5.2,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8677","V2LSCF-S10",2015-08-31,"VR2AR-545765","Minimum temperature",5.2,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8678","V2LSCF-S10",2015-09-01,"VR2AR-545765","Minimum temperature",5.2,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8679","V2LSCF-S10",2015-09-01,"VR2AR-545765","Maximum temperature",5.2,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8680","V2LSCF-S10",2015-09-01,"VR2AR-545765","Average temperature",5.2,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8681","V2LSCF-S10",2015-09-01,"VR2AR-545765","Temperature",5.2,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8682","V2LSCF-S10",2015-09-02,"VR2AR-545765","Minimum temperature",4.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8683","V2LSCF-S10",2015-09-02,"VR2AR-545765","Maximum temperature",4.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8684","V2LSCF-S10",2015-09-02,"VR2AR-545765","Average temperature",4.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8685","V2LSCF-S10",2015-09-02,"VR2AR-545765","Temperature",4.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8686","V2LSCF-S10",2015-09-03,"VR2AR-545765","Minimum temperature",4.3,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8687","V2LSCF-S10",2015-09-03,"VR2AR-545765","Average temperature",4.3,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8688","V2LSCF-S10",2015-09-03,"VR2AR-545765","Maximum temperature",4.3,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8689","V2LSCF-S10",2015-09-03,"VR2AR-545765","Temperature",4.3,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8690","V2LSCF-S10",2015-09-04,"VR2AR-545765","Maximum temperature",4.2,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8691","V2LSCF-S10",2015-09-04,"VR2AR-545765","Temperature",4.2,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8692","V2LSCF-S10",2015-09-04,"VR2AR-545765","Average temperature",4.2,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8693","V2LSCF-S10",2015-09-04,"VR2AR-545765","Minimum temperature",4.2,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8694","V2LSCF-S10",2015-09-05,"VR2AR-545765","Average temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8695","V2LSCF-S10",2015-09-05,"VR2AR-545765","Temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8696","V2LSCF-S10",2015-09-05,"VR2AR-545765","Minimum temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8697","V2LSCF-S10",2015-09-05,"VR2AR-545765","Maximum temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8698","V2LSCF-S10",2015-09-06,"VR2AR-545765","Temperature",4.4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8699","V2LSCF-S10",2015-09-06,"VR2AR-545765","Average temperature",4.4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8700","V2LSCF-S10",2015-09-06,"VR2AR-545765","Minimum temperature",4.4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8701","V2LSCF-S10",2015-09-06,"VR2AR-545765","Maximum temperature",4.4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8702","V2LSCF-S10",2015-09-07,"VR2AR-545765","Average temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8703","V2LSCF-S10",2015-09-07,"VR2AR-545765","Minimum temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8704","V2LSCF-S10",2015-09-07,"VR2AR-545765","Maximum temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8705","V2LSCF-S10",2015-09-07,"VR2AR-545765","Temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8706","V2LSCF-S10",2015-09-08,"VR2AR-545765","Average temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8707","V2LSCF-S10",2015-09-08,"VR2AR-545765","Maximum temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8708","V2LSCF-S10",2015-09-08,"VR2AR-545765","Minimum temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8709","V2LSCF-S10",2015-09-08,"VR2AR-545765","Temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8710","V2LSCF-S10",2015-09-09,"VR2AR-545765","Temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8711","V2LSCF-S10",2015-09-09,"VR2AR-545765","Minimum temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8712","V2LSCF-S10",2015-09-09,"VR2AR-545765","Maximum temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8713","V2LSCF-S10",2015-09-09,"VR2AR-545765","Average temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8714","V2LSCF-S10",2015-09-10,"VR2AR-545765","Temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8715","V2LSCF-S10",2015-09-10,"VR2AR-545765","Minimum temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8716","V2LSCF-S10",2015-09-10,"VR2AR-545765","Maximum temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8717","V2LSCF-S10",2015-09-10,"VR2AR-545765","Average temperature",4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8718","V2LSCF-S10",2015-09-11,"VR2AR-545765","Average temperature",3.4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8719","V2LSCF-S10",2015-09-11,"VR2AR-545765","Temperature",3.4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8720","V2LSCF-S10",2015-09-11,"VR2AR-545765","Minimum temperature",3.4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8721","V2LSCF-S10",2015-09-11,"VR2AR-545765","Maximum temperature",3.4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8722","V2LSCF-S10",2015-09-12,"VR2AR-545765","Average temperature",3.5,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8723","V2LSCF-S10",2015-09-12,"VR2AR-545765","Minimum temperature",3.5,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8724","V2LSCF-S10",2015-09-12,"VR2AR-545765","Maximum temperature",3.5,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8725","V2LSCF-S10",2015-09-12,"VR2AR-545765","Temperature",3.5,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8726","V2LSCF-S10",2015-09-13,"VR2AR-545765","Temperature",3.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8727","V2LSCF-S10",2015-09-13,"VR2AR-545765","Average temperature",3.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8728","V2LSCF-S10",2015-09-13,"VR2AR-545765","Maximum temperature",3.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8729","V2LSCF-S10",2015-09-13,"VR2AR-545765","Minimum temperature",3.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8730","V2LSCF-S10",2015-09-14,"VR2AR-545765","Minimum temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8731","V2LSCF-S10",2015-09-14,"VR2AR-545765","Maximum temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8732","V2LSCF-S10",2015-09-14,"VR2AR-545765","Average temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8733","V2LSCF-S10",2015-09-14,"VR2AR-545765","Temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8734","V2LSCF-S10",2015-09-15,"VR2AR-545765","Maximum temperature",4.9,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8735","V2LSCF-S10",2015-09-15,"VR2AR-545765","Temperature",4.9,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8736","V2LSCF-S10",2015-09-15,"VR2AR-545765","Minimum temperature",4.9,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8737","V2LSCF-S10",2015-09-15,"VR2AR-545765","Average temperature",4.9,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8738","V2LSCF-S10",2015-09-16,"VR2AR-545765","Temperature",4.9,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8739","V2LSCF-S10",2015-09-16,"VR2AR-545765","Average temperature",4.9,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8740","V2LSCF-S10",2015-09-16,"VR2AR-545765","Maximum temperature",4.9,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8741","V2LSCF-S10",2015-09-16,"VR2AR-545765","Minimum temperature",4.9,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8742","V2LSCF-S10",2015-09-17,"VR2AR-545765","Minimum temperature",3.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8743","V2LSCF-S10",2015-09-17,"VR2AR-545765","Average temperature",3.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8744","V2LSCF-S10",2015-09-17,"VR2AR-545765","Maximum temperature",3.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8745","V2LSCF-S10",2015-09-17,"VR2AR-545765","Temperature",3.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8746","V2LSCF-S10",2015-09-18,"VR2AR-545765","Minimum temperature",3.4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8747","V2LSCF-S10",2015-09-18,"VR2AR-545765","Average temperature",3.4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8748","V2LSCF-S10",2015-09-18,"VR2AR-545765","Maximum temperature",3.4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8749","V2LSCF-S10",2015-09-18,"VR2AR-545765","Temperature",3.4,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8750","V2LSCF-S10",2015-09-19,"VR2AR-545765","Average temperature",3.9,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8751","V2LSCF-S10",2015-09-19,"VR2AR-545765","Minimum temperature",3.9,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8752","V2LSCF-S10",2015-09-19,"VR2AR-545765","Maximum temperature",3.9,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8753","V2LSCF-S10",2015-09-19,"VR2AR-545765","Temperature",3.9,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8754","V2LSCF-S10",2015-09-20,"VR2AR-545765","Temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8755","V2LSCF-S10",2015-09-20,"VR2AR-545765","Minimum temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8756","V2LSCF-S10",2015-09-20,"VR2AR-545765","Average temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8757","V2LSCF-S10",2015-09-20,"VR2AR-545765","Maximum temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8758","V2LSCF-S10",2015-09-21,"VR2AR-545765","Temperature",3.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8759","V2LSCF-S10",2015-09-21,"VR2AR-545765","Minimum temperature",3.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8760","V2LSCF-S10",2015-09-21,"VR2AR-545765","Average temperature",3.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8761","V2LSCF-S10",2015-09-21,"VR2AR-545765","Maximum temperature",3.6,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8762","V2LSCF-S10",2015-09-22,"VR2AR-545765","Maximum temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8763","V2LSCF-S10",2015-09-22,"VR2AR-545765","Average temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8764","V2LSCF-S10",2015-09-22,"VR2AR-545765","Minimum temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8765","V2LSCF-S10",2015-09-22,"VR2AR-545765","Temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8766","V2LSCF-S10",2015-09-23,"VR2AR-545765","Average temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8767","V2LSCF-S10",2015-09-23,"VR2AR-545765","Maximum temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8768","V2LSCF-S10",2015-09-23,"VR2AR-545765","Minimum temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8769","V2LSCF-S10",2015-09-23,"VR2AR-545765","Temperature",3.8,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
"8770","V2LSCF-S10",2015-09-24,"VR2AR-545765","Average temperature",4.1,545765,2015-05-11,2016-04-17 12:25:00,46.02183,-58.917,"POINT (-58.917 46.02183)","V2LSCF-S10-VR2AR-545765-1"
