"","station","num_fish","num_dets","first_det","last_det","mean_lat","mean_lon","animals"
"225","N103",3,129,2018-06-17 02:39:50,2019-06-11 15:04:43,46.1693400000001,-59.2474400000001,"SABMPA-MPA-SAB-0031 SABMPA-MPA-SAB-0037 SABMPA-MPA-SAB-0054"
"226","N104",4,141,2018-06-18 00:57:12,2019-06-11 19:15:32,46.1731200000001,-59.2356600000001,"SABMPA-MPA-SAB-0030 SABMPA-MPA-SAB-0031 SABMPA-MPA-SAB-0037 SABMPA-MPA-SAB-0052"
"227","N105",4,78,2018-07-03 00:02:42,2019-04-23 18:02:18,46.1771100000001,-59.22334,"SABMPA-MPA-SAB-0030 SABMPA-MPA-SAB-0037 SABMPA-MPA-SAB-0052 SABMPA-MPA-SAB-0054"
"228","N106",1,4,2018-08-10 20:10:35,2018-08-10 22:29:18,46.18099,-59.21217,"SABMPA-MPA-SAB-0030"
"229","N107",1,18,2018-06-18 09:07:54,2018-06-18 10:21:39,46.18363,-59.20034,"SABMPA-MPA-SAB-0037"
"230","N111",1,12,2018-06-25 10:34:44,2018-06-25 11:14:25,46.20018,-59.15327,"SABMPA-MPA-SAB-0055"
"231","N112",1,3,2018-06-19 09:20:56,2018-06-19 09:23:50,46.20397,-59.14154,"SABMPA-MPA-SAB-0037"
"232","N113",2,14,2018-06-19 10:40:05,2018-06-30 06:19:48,46.20791,-59.12985,"SABMPA-MPA-SAB-0037 SABMPA-MPA-SAB-0042"
"233","N114",1,21,2019-04-22 17:00:42,2019-04-22 17:39:54,46.2114,-59.11822,"SABMPA-MPA-SAB-0020"
"234","N118",2,26,2018-08-13 09:48:29,2018-11-25 23:58:13,46.22689,-59.07148,"SABMPA-MPA-SAB-0032 SABMPA-MPA-SAB-0038"
"235","N119",1,19,2019-06-07 13:39:58,2019-06-07 18:44:37,46.23071,-59.05889,"SABMPA-MPA-SAB-0055"
"236","N121",1,13,2020-06-11 08:41:45,2020-06-11 09:11:44,46.23849,-59.03591,"SABMPA-MPA-SAB-0055"
"237","N122",1,9,2018-07-21 11:54:47,2018-07-21 12:32:30,46.24223,-59.02358,"SABMPA-MPA-SAB-0045"
"238","N123",3,20,2018-09-04 16:48:24,2019-12-11 07:01:03,46.246628,-59.0122275,"SABMPA-MPA-SAB-0030 SABMPA-MPA-SAB-0040 SABMPA-MPA-SAB-0055"
"239","N22",3,35,2018-04-26 03:21:45,2018-04-29 03:35:26,46.24659,-59.01201,"SABMPA-MPA-SAB-0022 SABMPA-MPA-SAB-0026 SABMPA-MPA-SAB-0046"
"240","N23",3,189,2018-05-07 00:23:15,2018-06-05 23:01:54,46.1617500000001,-59.2711400000001,"SABMPA-MPA-SAB-0027 SABMPA-MPA-SAB-0053 SABMPA-MPA-SAB-0058"
"241","NE1_2023",7,81,2024-03-22 11:19:53,2025-06-07 11:01:50,46.60505,-60.1632,"SABMPA-1261748-2022-12-05 SABMPA-1261760-2022-12-05 SABMPA-1346228-2022-12-05 SABMPA-MPA-SAB-23-MOR-10-2023-10-06 SABMPA-MPA-SAB-23-MOR-39-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26 SABMPA-MPA-SAB-24-MOR-21-2024-12-04"
"242","NE2_2023",4,22,2024-03-22 10:45:14,2024-05-30 07:36:58,46.59848,-60.16681,"SABMPA-1261748-2022-12-05 SABMPA-MPA-SAB-23-MOR-11-2023-10-06 SABMPA-MPA-SAB-23-MOR-39-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26"
"243","NE3_2023",4,93,2024-03-22 07:52:42,2025-06-07 12:16:56,46.5919,-60.1711699999999,"SABMPA-1261748-2022-12-05 SABMPA-MPA-SAB-23-MOR-11-2023-10-06 SABMPA-MPA-SAB-24-MOR-18-2024-12-04 SABMPA-MPA-SAB-24-MOR-21-2024-12-04"
"244","NE4_2023",2,37,2024-03-22 08:22:25,2024-04-01 16:56:44,46.58523,-60.17451,"SABMPA-1261748-2022-12-05 SABMPA-1261769-2022-12-05"
"245","NE5_2023",4,131,2024-03-16 18:56:37,2025-06-07 13:39:00,46.5785800000001,-60.1787700000002,"SABMPA-1261748-2022-12-05 SABMPA-1261769-2022-12-05 SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-24-MOR-21-2024-12-04"
"246","NE6_2023",6,210,2024-03-16 19:49:07,2025-06-07 13:52:42,46.5718500000001,-60.1826000000001,"SABMPA-1261748-2022-12-05 SABMPA-1261760-2022-12-05 SABMPA-1261769-2022-12-05 SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-24-MOR-18-2024-12-04 SABMPA-MPA-SAB-24-MOR-21-2024-12-04"
"247","NE7_2023",5,164,2024-02-22 16:24:49,2025-05-13 18:11:19,46.5652300000001,-60.18697,"SABMPA-1261748-2022-12-05 SABMPA-1261760-2022-12-05 SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-23-MOR-36-2023-11-26 SABMPA-MPA-SAB-24-MOR-18-2024-12-04"
"248","NW1_2023",8,169,2024-03-20 10:39:36,2025-06-07 10:13:23,46.6076599999999,-60.1785099999999,"SABMPA-1261748-2022-12-05 SABMPA-1261760-2022-12-05 SABMPA-MPA-SAB-23-MOR-10-2023-10-06 SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26 SABMPA-MPA-SAB-24-MOR-18-2024-12-04 SABMPA-MPA-SAB-24-MOR-21-2024-12-04 SABMPA-MPA-SAB-24-MOR-26-2024-12-04"
"249","NW2_2023",5,86,2024-03-30 04:18:21,2025-05-26 07:33:39,46.6005100000001,-60.18245,"SABMPA-1261748-2022-12-05 SABMPA-MPA-SAB-23-MOR-39-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26 SABMPA-MPA-SAB-24-MOR-18-2024-12-04 SABMPA-MPA-SAB-24-MOR-26-2024-12-04"
"250","NW5_2023",4,115,2024-03-17 20:33:48,2024-04-30 03:07:03,46.57991,-60.1946200000001,"SABMPA-1261748-2022-12-05 SABMPA-1261769-2022-12-05 SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-23-MOR-39-2023-11-26"
"251","NW6_2023",7,200,2024-03-17 08:23:19,2025-06-07 14:46:57,46.5729499999999,-60.1979100000002,"SABMPA-1261748-2022-12-05 SABMPA-1261760-2022-12-05 SABMPA-1346228-2022-12-05 SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-23-MOR-39-2023-11-26 SABMPA-MPA-SAB-24-MOR-18-2024-12-04 SABMPA-MPA-SAB-24-MOR-21-2024-12-04"
"252","NW7_2023",3,128,2024-02-22 17:00:44,2024-03-28 06:33:32,46.5660200000001,-60.2011700000001,"SABMPA-1261748-2022-12-05 SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-23-MOR-36-2023-11-26"
"253","S101",3,186,2018-06-29 17:44:07,2018-11-11 11:10:15,46.0218299999999,-59.09836,"SABMPA-MPA-SAB-0037 SABMPA-MPA-SAB-0055 SABMPA-MPA-SAB-0059"
"254","S102",5,164,2018-06-27 00:48:56,2018-11-11 11:36:03,46.0214299999998,-59.0851300000001,"SABMPA-MPA-SAB-0031 SABMPA-MPA-SAB-0037 SABMPA-MPA-SAB-0054 SABMPA-MPA-SAB-0055 SABMPA-MPA-SAB-0059"
"255","S103",4,101,2018-06-27 03:05:05,2018-07-14 18:10:25,46.0212499999999,-59.0723799999999,"SABMPA-MPA-SAB-0031 SABMPA-MPA-SAB-0037 SABMPA-MPA-SAB-0054 SABMPA-MPA-SAB-0059"
"256","S104",3,161,2018-07-05 18:07:34,2018-07-14 15:49:10,46.0214100000001,-59.0598200000002,"SABMPA-MPA-SAB-0037 SABMPA-MPA-SAB-0054 SABMPA-MPA-SAB-0059"
"257","S105",3,53,2018-07-05 19:41:58,2019-06-11 04:06:26,46.02091,-59.04642,"SABMPA-MPA-SAB-0054 SABMPA-MPA-SAB-0055 SABMPA-MPA-SAB-0059"
"258","S106",2,16,2018-07-06 17:39:07,2019-06-11 02:45:44,46.02219,-59.03353,"SABMPA-MPA-SAB-0054 SABMPA-MPA-SAB-0055"
"259","S107",3,40,2018-07-11 14:48:17,2018-11-23 11:46:06,46.02177,-59.02082,"SABMPA-MPA-SAB-0040 SABMPA-MPA-SAB-0054 SABMPA-MPA-SAB-0059"
"260","S108",1,85,2018-11-15 19:08:03,2018-11-23 12:57:07,46.0218599999999,-59.0051,"SABMPA-MPA-SAB-0040"
"261","S109",2,26,2018-07-10 17:02:37,2018-11-17 19:01:20,46.02182,-58.99478,"SABMPA-MPA-SAB-0040 SABMPA-MPA-SAB-0058"
"262","S10_2023",3,14,2024-03-12 20:52:55,2024-04-20 12:40:16,46.55547,-60.1962,"SABMPA-1261772-2022-12-05 SABMPA-MPA-SAB-23-MOR-36-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26"
"263","S110",1,11,2018-07-10 16:09:14,2018-07-10 16:32:28,46.02162,-58.98206,"SABMPA-MPA-SAB-0058"
"264","S112",1,11,2018-11-25 13:36:16,2018-11-25 14:00:49,46.02178,-58.95601,"SABMPA-MPA-SAB-0040"
"265","S113",1,4,2018-11-25 14:19:34,2018-11-25 14:25:52,46.02188,-58.94312,"SABMPA-MPA-SAB-0040"
"266","S116",1,4,2020-06-20 00:20:22,2020-06-20 00:31:52,46.02187,-58.90431,"SABMPA-MPA-SAB-0055"
"267","S117",2,17,2018-06-27 22:01:21,2018-07-10 08:45:53,46.0218,-58.89138,"SABMPA-MPA-SAB-0055 SABMPA-MPA-SAB-0058"
"268","S118",1,5,2018-08-17 17:55:10,2018-08-17 18:20:03,46.02168,-58.87804,"SABMPA-MPA-SAB-0032"
"269","S119",3,36,2018-07-16 12:13:44,2020-06-21 17:28:13,46.0216525,-58.8648427777778,"SABMPA-MPA-SAB-0032 SABMPA-MPA-SAB-0055 SABMPA-MPA-SAB-0058"
"270","S11_2023",3,15,2024-03-12 20:57:23,2024-04-20 12:11:50,46.55769,-60.19543,"SABMPA-1261772-2022-12-05 SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26"
"271","S120",1,5,2020-06-21 18:28:48,2020-06-21 18:50:20,46.02172,-58.85229,"SABMPA-MPA-SAB-0055"
"272","S121",2,15,2018-08-17 22:10:15,2020-06-21 19:52:22,46.021828,-58.839618,"SABMPA-MPA-SAB-0032 SABMPA-MPA-SAB-0055"
"273","S122",2,24,2018-08-17 23:04:23,2019-10-30 18:45:26,46.021735,-58.8264,"SABMPA-MPA-SAB-0020 SABMPA-MPA-SAB-0032"
"274","S12_2023",3,12,2024-02-22 16:44:26,2024-04-20 12:18:41,46.55973,-60.19431,"SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-23-MOR-36-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26"
"275","S13_2023",4,22,2024-03-12 20:52:53,2024-04-20 12:21:14,46.5538,-60.19373,"SABMPA-1261769-2022-12-05 SABMPA-1261772-2022-12-05 SABMPA-MPA-SAB-23-MOR-36-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26"
"276","S14_2023",3,16,2024-03-12 20:57:25,2024-04-20 12:36:09,46.55597,-60.19287,"SABMPA-1261772-2022-12-05 SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26"
"277","S15_2023",2,12,2024-03-17 13:26:52,2024-04-20 12:33:23,46.55821,-60.19208,"SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26"
"278","S16_2023",3,8,2024-02-22 16:47:51,2024-04-20 12:02:42,46.56026,-60.19088,"SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-23-MOR-36-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26"
"279","S1_2023",4,20,2024-03-12 19:03:53,2024-04-20 12:42:37,46.55484,-60.19926,"SABMPA-1261769-2022-12-05 SABMPA-1261772-2022-12-05 SABMPA-MPA-SAB-23-MOR-36-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26"
"280","S2_2023",3,13,2024-03-12 18:50:01,2024-04-20 12:36:09,46.55707,-60.19834,"SABMPA-1261772-2022-12-05 SABMPA-MPA-SAB-23-MOR-36-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26"
"281","S4_2023",2,6,2024-02-22 16:45:55,2024-03-17 13:20:21,46.56143,-60.19655,"SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-23-MOR-36-2023-11-26"
"282","S5_2023",5,49,2024-03-12 18:54:42,2024-04-20 13:05:13,46.55449,-60.20271,"SABMPA-1261769-2022-12-05 SABMPA-1261772-2022-12-05 SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-23-MOR-36-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26"
"283","S6_2023",3,14,2024-03-12 18:49:59,2024-04-20 12:18:40,46.55643,-60.20162,"SABMPA-1261772-2022-12-05 SABMPA-MPA-SAB-23-MOR-36-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26"
"284","S8_2023",1,1,2024-04-20 12:18:41,2024-04-20 12:18:41,46.56097,-60.19974,"SABMPA-MPA-SAB-23-MOR-60-2023-11-26"
"285","S9_2023",4,20,2024-03-12 20:59:36,2024-04-20 12:42:36,46.55328,-60.19691,"SABMPA-1261769-2022-12-05 SABMPA-1261772-2022-12-05 SABMPA-MPA-SAB-23-MOR-36-2023-11-26 SABMPA-MPA-SAB-23-MOR-60-2023-11-26"
"286","SCATARIE-5",2,7,2022-12-22 06:47:56.8386,2024-03-25 01:40:27,46.0059557142857,-59.6853714285714,"SABMPA-1261752-2022-12-05 SABMPA-MPA-SAB-23-MOR-66-2023-11-26"
"287","SE1",1,3,2019-05-06 20:59:47,2019-05-06 21:35:55,46.54681,-60.19643,"SABMPA-MPA-SAB-0031"
"288","SE1_2023",3,41,2024-03-12 21:06:39,2024-03-31 17:09:32,46.54806,-60.19518,"SABMPA-1261769-2022-12-05 SABMPA-1261772-2022-12-05 SABMPA-MPA-SAB-23-MOR-36-2023-11-26"
"289","SE2_2023",3,28,2024-03-14 16:10:30,2024-03-31 01:34:23,46.54097,-60.19756,"SABMPA-1261748-2022-12-05 SABMPA-MPA-SAB-23-MOR-30-2023-11-26 SABMPA-MPA-SAB-23-MOR-36-2023-11-26"
"290","SE3_2023",3,139,2024-03-30 02:45:57,2024-03-31 13:24:36,46.53424,-60.2004699999999,"SABMPA-1261748-2022-12-05 SABMPA-1261769-2022-12-05 SABMPA-MPA-SAB-23-MOR-30-2023-11-26"
"291","SE4_2023",4,27,2024-03-10 10:02:16,2024-04-21 23:23:28,46.52708,-60.20397,"SABMPA-1261739-2022-12-05 SABMPA-1261756-2022-12-05 SABMPA-1261769-2022-12-05 SABMPA-MPA-SAB-23-MOR-36-2023-11-26"
"292","SE5_2023",6,99,2024-03-10 09:36:03,2024-04-21 23:47:13,46.52039,-60.2075500000001,"SABMPA-1261739-2022-12-05 SABMPA-1261756-2022-12-05 SABMPA-1261760-2022-12-05 SABMPA-1261769-2022-12-05 SABMPA-1346228-2022-12-05 SABMPA-MPA-SAB-23-MOR-36-2023-11-26"
"293","SE6_2023",4,133,2024-03-29 07:58:44,2024-04-19 22:52:20,46.5135700000001,-60.21101,"SABMPA-1261756-2022-12-05 SABMPA-1261760-2022-12-05 SABMPA-1261769-2022-12-05 SABMPA-1346228-2022-12-05"
"294","V2LSCF-N1",1,19,2018-05-02 06:56:56,2018-05-02 11:46:21,46.17736,-59.22349,"SABMPA-MPA-SAB-0034"
"295","V2LSCF-N10",1,2,2018-04-30 23:22:54,2018-04-30 23:24:23,46.21153,-59.11819,"SABMPA-MPA-SAB-0060"
"296","V2LSCF-N11",1,8,2018-04-30 22:28:48,2018-04-30 23:08:53,46.21582,-59.10623,"SABMPA-MPA-SAB-0060"
"297","V2LSCF-N13",2,11,2018-04-29 11:31:48,2018-06-02 16:10:08,46.16585,-59.25879,"SABMPA-MPA-SAB-0032 SABMPA-MPA-SAB-0052"
"298","V2LSCF-N14",1,21,2018-06-02 14:52:16,2018-06-02 16:59:06,46.16972,-59.24736,"SABMPA-MPA-SAB-0052"
"299","V2LSCF-N17",1,5,2018-04-27 18:00:37,2018-04-27 18:14:23,46.22697,-59.0711,"SABMPA-MPA-SAB-0020"
"300","V2LSCF-N19",2,17,2018-04-29 12:39:55,2018-04-30 20:33:22,46.23439,-59.04727,"SABMPA-MPA-SAB-0054 SABMPA-MPA-SAB-0055"
"301","V2LSCF-N2",1,29,2018-05-01 16:41:43,2018-05-02 05:21:48,46.18145,-59.21199,"SABMPA-MPA-SAB-0034"
"302","V2LSCF-N20",4,45,2018-04-29 01:01:13,2018-05-01 03:23:47,46.23836,-59.03603,"SABMPA-MPA-SAB-0022 SABMPA-MPA-SAB-0023 SABMPA-MPA-SAB-0024 SABMPA-MPA-SAB-0042"
"303","V2LSCF-N21",7,38,2018-04-26 09:14:43,2018-04-29 17:51:25,46.24191,-59.02366,"SABMPA-MPA-SAB-0022 SABMPA-MPA-SAB-0030 SABMPA-MPA-SAB-0042 SABMPA-MPA-SAB-0046 SABMPA-MPA-SAB-0048 SABMPA-MPA-SAB-0049 SABMPA-MPA-SAB-0058"
"304","V2LSCF-N3",1,16,2018-05-01 13:18:09,2018-05-01 16:09:05,46.18382,-59.20024,"SABMPA-MPA-SAB-0034"
"305","V2LSCF-N4",2,149,2018-05-01 20:01:59,2018-05-06 10:35:04,46.18905,-59.1880400000001,"SABMPA-MPA-SAB-0044 SABMPA-MPA-SAB-0057"
"306","V2LSCF-N5",1,4,2018-05-06 08:11:09,2018-05-06 08:51:23,46.1925,-59.17673,"SABMPA-MPA-SAB-0044"
"307","V2LSCF-N7",1,9,2018-04-30 15:17:30,2018-04-30 15:38:12,46.20036,-59.15345,"SABMPA-MPA-SAB-0043"
"308","V2LSCF-N8",1,14,2018-04-29 16:21:00,2018-04-29 17:01:26,46.20403,-59.14136,"SABMPA-MPA-SAB-0021"
"309","V2LSCF-N9",1,22,2018-05-03 14:50:31,2018-05-03 15:52:31,46.20795,-59.12996,"SABMPA-MPA-SAB-0045"
"310","V2LSCF-S14",2,105,2018-04-27 04:25:52,2018-05-19 19:55:18,46.0217499999999,-59.0979699999999,"SABMPA-MPA-SAB-0052 SABMPA-MPA-SAB-0053"
"311","V2LSCF-S15",1,156,2018-05-19 20:41:12,2018-05-20 09:07:39,46.0213000000001,-59.0849799999998,"SABMPA-MPA-SAB-0052"
"312","V2LSCF-S16",1,12,2018-05-16 15:26:17,2018-05-16 15:48:30,46.02148,-59.07189,"SABMPA-MPA-SAB-0022"
"313","V2LSCF-S17",1,510,2018-05-09 19:55:44,2018-05-12 07:05:54,46.0214899999995,-59.0597500000003,"SABMPA-MPA-SAB-0022"
"314","V2LSCF-S18",1,8,2018-05-10 22:21:21,2018-05-11 23:15:10,46.02107,-59.04714,"SABMPA-MPA-SAB-0022"
"315","V2LSCF-S20",1,32,2018-05-03 13:10:29,2018-05-03 17:16:33,46.02161,-58.85209,"SABMPA-MPA-SAB-0029"
"316","V2LSCF-S21",1,7,2018-05-03 12:30:11,2018-05-03 17:57:52,46.02203,-58.83959,"SABMPA-MPA-SAB-0029"
"317","V2LSCF-S4",1,14,2018-04-25 17:46:00,2018-04-25 18:12:55,46.02174,-58.99511,"SABMPA-MPA-SAB-0053"
"318","ZSC002",1,20,2018-06-07 12:43:47,2018-06-08 14:31:50,47.0315,-60.65098,"SABMPA-MPA-SAB-0038"
