FID,datelastmodified,institutioncode,collectioncode,datacenter_reference,catalognumber,scientificname,longitude,latitude,basisofrecord,datecollected,yearcollected,monthcollected,daycollected,timeofday,timezone,coordinateprecision,observedindividualcount,collector,julianday,locality,animal_origin,stock,sex,life_stage,age,age_units,weight,weight_units,length,length_type,length_units,vernacularname,aphiaid,tsn,authorityaccepted,kingdom,phylum,classname,ordername,family,genus,subgenus,species,subspecies,the_geom
animals.fid--28644f0b_19c77057946_-4124,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-03-2025-04-24,Hippoglossus hippoglossus,-58.9195,46.1875,O,2025-04-24T17:00:00,2025,4,24,17,UTC,,1,HARRI PETTITT-WADE,114,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.94,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.1875 -58.9195)
animals.fid--28644f0b_19c77057946_-4123,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-22-2025-04-25,Hippoglossus hippoglossus,-58.92883,46.196,O,2025-04-25T15:11:00,2025,4,25,15.18333333,UTC,,1,HARRI PETTITT-WADE,115,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.35,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.196 -58.92883)
animals.fid--28644f0b_19c77057946_-4122,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-05-2025-04-24,Hippoglossus hippoglossus,-58.91317,46.1785,O,2025-04-24T17:32:00,2025,4,24,17.53333333,UTC,,1,HARRI PETTITT-WADE,114,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,JUVENILE,,,,,0.75,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.1785 -58.91317)
animals.fid--28644f0b_19c77057946_-4121,2024-06-11T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-23-HIP-03-2023-10-05,Hippoglossus hippoglossus,-59.2381,45.97263333,O,2023-10-05T14:45:00,2023,10,5,14.75,UTC,,1,HARRI PETTITT-WADE,278,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.52,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.9726333333333 -59.2381)
animals.fid--28644f0b_19c77057946_-4120,2024-06-11T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-23-HIP-04-2023-10-05,Hippoglossus hippoglossus,-59.23553,45.97318333,O,2023-10-05T14:45:00,2023,10,5,14.75,UTC,,1,HARRI PETTITT-WADE,278,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.8,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.9731833333333 -59.23553)
animals.fid--28644f0b_19c77057946_-411f,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-14-2025-04-24,Hippoglossus hippoglossus,-58.89033,46.12483,O,2025-04-24T19:58:00,2025,4,24,19.96666667,UTC,,1,HARRI PETTITT-WADE,114,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,JUVENILE,,,,,0.7,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.12483 -58.89033)
animals.fid--28644f0b_19c77057946_-411e,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283905-2022-11-01,Hippoglossus hippoglossus,-59.14696,45.58147,O,2022-11-01T04:34:00,2022,11,1,4.56666667,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,1.1,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.58147 -59.14696)
animals.fid--28644f0b_19c77057946_-411d,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-16-2025-04-24,Hippoglossus hippoglossus,-58.94083,46.213,O,2025-04-24T22:24:00,2025,4,24,22.4,UTC,,1,HARRI PETTITT-WADE,114,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,JUVENILE,,,,,0.74,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.213 -58.94083)
animals.fid--28644f0b_19c77057946_-411c,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-18-2025-04-24,Hippoglossus hippoglossus,-58.93733,46.2125,O,2025-04-24T22:35:00,2025,4,24,22.58333333,UTC,,1,HARRI PETTITT-WADE,114,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,0.84,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.2125 -58.93733)
animals.fid--28644f0b_19c77057946_-411b,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283908-2022-11-01,Hippoglossus hippoglossus,-59.14618,45.5817,O,2022-11-01T04:33:00,2022,11,1,4.55,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,1.68,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.5817 -59.14618)
animals.fid--28644f0b_19c77057946_-411a,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-13-2025-04-24,Hippoglossus hippoglossus,-58.89133,46.12533,O,2025-04-24T19:54:00,2025,4,24,19.9,UTC,,1,HARRI PETTITT-WADE,114,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.53,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.12533 -58.89133)
animals.fid--28644f0b_19c77057946_-4119,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-15-2025-04-24,Hippoglossus hippoglossus,-58.87717,46.122,O,2025-04-24T20:30:00,2025,4,24,20.5,UTC,,1,HARRI PETTITT-WADE,114,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.19,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.122 -58.87717)
animals.fid--28644f0b_19c77057946_-4118,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-24-2025-04-25,Hippoglossus hippoglossus,-58.95917,46.19367,O,2025-04-25T16:44:00,2025,4,25,16.73333333,UTC,,1,HARRI PETTITT-WADE,115,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,JUVENILE,,,,,0.74,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.19367 -58.95917)
animals.fid--28644f0b_19c77057946_-4117,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-17-2025-04-24,Hippoglossus hippoglossus,-58.93883,46.21283,O,2025-04-24T22:30:00,2025,4,24,22.5,UTC,,1,HARRI PETTITT-WADE,114,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,0.88,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.21283 -58.93883)
animals.fid--28644f0b_19c77057946_-4116,2024-06-11T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-23-HIP-07-2023-10-06,Hippoglossus hippoglossus,-59.5869,45.9305,O,2023-10-06T20:03:00,2023,10,6,20.05,UTC,,1,HARRI PETTITT-WADE,279,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.68,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.9305 -59.5869)
animals.fid--28644f0b_19c77057946_-4115,2024-06-11T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-23-HIP-08-2023-10-06,Hippoglossus hippoglossus,-59.58015,45.94335,O,2023-10-06T20:03:00,2023,10,6,20.05,UTC,,1,HARRI PETTITT-WADE,279,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.08,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.94335 -59.58015)
animals.fid--28644f0b_19c77057946_-4114,2024-06-11T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-23-HIP-09-2023-10-06,Hippoglossus hippoglossus,-59.5863,45.88981667,O,2023-10-06T22:20:00,2023,10,6,22.33333333,UTC,,1,HARRI PETTITT-WADE,279,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.18,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.8898166666667 -59.5863)
animals.fid--28644f0b_19c77057946_-4113,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-19-2025-04-24,Hippoglossus hippoglossus,-58.93433,46.21217,O,2025-04-24T22:42:00,2025,4,24,22.7,UTC,,1,HARRI PETTITT-WADE,114,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,0.92,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.21217 -58.93433)
animals.fid--28644f0b_19c77057946_-4112,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-20-2025-04-24,Hippoglossus hippoglossus,-58.93133,46.21117,O,2025-04-24T22:51:00,2025,4,24,22.85,UTC,,1,HARRI PETTITT-WADE,114,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.15,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.21117 -58.93133)
animals.fid--28644f0b_19c77057946_-4111,2024-06-11T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-23-HIP-12-2023-11-26,Hippoglossus hippoglossus,-59.538,45.97865,O,2023-11-26T16:30:00,2023,11,26,16.5,UTC,,1,HARRI PETTITT-WADE,330,ST. ANNS BANK MPA,W,SCOTIAN SHELF,F,ADULT,,,,,1.19,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.97865 -59.538)
animals.fid--28644f0b_19c77057946_-4110,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-21-2025-04-25,Hippoglossus hippoglossus,-58.8905,46.16483,O,2025-04-25T13:53:00,2025,4,25,13.88333333,UTC,,1,HARRI PETTITT-WADE,115,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.71,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.16483 -58.8905)
animals.fid--28644f0b_19c77057946_-410f,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-32-2025-04-26,Hippoglossus hippoglossus,-60.11067,45.88867,O,2025-04-26T13:15:00,2025,4,26,13.25,UTC,,1,HARRI PETTITT-WADE,116,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,JUVENILE,,,,,0.62,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.88867 -60.11067)
animals.fid--28644f0b_19c77057946_-410e,2024-06-11T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-23-HIP-06-2023-10-06,Hippoglossus hippoglossus,-59.56073,45.96371667,O,2023-10-06T18:25:00,2023,10,6,18.41666667,UTC,,1,HARRI PETTITT-WADE,279,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.16,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.9637166666667 -59.56073)
animals.fid--28644f0b_19c77057946_-410d,2024-06-11T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-23-HIP-11-2023-11-26,Hippoglossus hippoglossus,-59.53882,45.97795,O,2023-11-26T16:30:00,2023,11,26,16.5,UTC,,1,HARRI PETTITT-WADE,330,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.12,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.97795 -59.53882)
animals.fid--28644f0b_19c77057946_-410c,2024-06-11T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-23-HIP-14-2023-11-26,Hippoglossus hippoglossus,-59.57248,45.93515,O,2023-11-26T19:32:00,2023,11,26,19.53333333,UTC,,1,HARRI PETTITT-WADE,330,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.7,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.93515 -59.57248)
animals.fid--28644f0b_19c77057946_-410b,2024-06-11T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-23-HIP-16-2023-11-26,Hippoglossus hippoglossus,-59.59547,45.90178333,O,2023-11-26T21:40:00,2023,11,26,21.66666667,UTC,,1,HARRI PETTITT-WADE,330,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,0.98,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.9017833333333 -59.59547)
animals.fid--28644f0b_19c77057946_-410a,2024-06-11T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-23-HIP-15-2023-11-26,Hippoglossus hippoglossus,-59.5696,45.9312,O,2023-11-26T19:47:00,2023,11,26,19.78333333,UTC,,1,HARRI PETTITT-WADE,330,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.23,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.9312 -59.5696)
animals.fid--28644f0b_19c77057946_-4109,2024-06-11T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-23-HIP-13-2023-11-26,Hippoglossus hippoglossus,-59.58415,45.9455,O,2023-11-26T18:35:00,2023,11,26,18.58333333,UTC,,1,HARRI PETTITT-WADE,330,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.9455 -59.58415)
animals.fid--28644f0b_19c77057946_-4108,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-23-2025-04-25,Hippoglossus hippoglossus,-58.927,46.19517,O,2025-04-25T15:17:00,2025,4,25,15.28333333,UTC,,1,HARRI PETTITT-WADE,115,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.38,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.19517 -58.927)
animals.fid--28644f0b_19c77057946_-4107,2025-05-12T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-MPA-SAB-25-HIP-25-2025-04-25,Hippoglossus hippoglossus,-58.959,46.19617,O,2025-04-25T16:35:00,2025,4,25,16.58333333,UTC,,1,HARRI PETTITT-WADE,115,ST. ANNS BANK MPA,W,SCOTIAN SHELF,U,ADULT,,,,,1.76,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (46.19617 -58.959)
animals.fid--28644f0b_19c77057946_-4106,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283881-2022-11-01,Hippoglossus hippoglossus,-59.27563,45.5594,O,2022-11-01T04:08:00,2022,11,1,4.13333333,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,1,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.5594 -59.27563)
animals.fid--28644f0b_19c77057946_-4105,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283882-2022-11-01,Hippoglossus hippoglossus,-59.27686,45.55924,O,2022-11-01T04:09:00,2022,11,1,4.15,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,1.36,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.55924 -59.27686)
animals.fid--28644f0b_19c77057946_-4104,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283879-2022-11-01,Hippoglossus hippoglossus,-59.28126,45.55878,O,2022-11-01T04:10:00,2022,11,1,4.16666667,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,1.34,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.55878 -59.28126)
animals.fid--28644f0b_19c77057946_-4103,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283888-2022-11-01,Hippoglossus hippoglossus,-59.2847,45.55836,O,2022-11-01T04:11:00,2022,11,1,4.18333333,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,1.41,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.55836 -59.2847)
animals.fid--28644f0b_19c77057946_-4102,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283884-2022-11-01,Hippoglossus hippoglossus,-59.34707,45.54305,O,2022-11-01T04:12:00,2022,11,1,4.2,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,1.17,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.54305 -59.34707)
animals.fid--28644f0b_19c77057946_-4101,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283878-2022-11-01,Hippoglossus hippoglossus,-59.34712,45.54295,O,2022-11-01T04:13:00,2022,11,1,4.21666667,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,0.915,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.54295 -59.34712)
animals.fid--28644f0b_19c77057946_-4100,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283877-2022-11-01,Hippoglossus hippoglossus,-59.36392,45.54126,O,2022-11-01T04:14:00,2022,11,1,4.23333333,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,0.61,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.54126 -59.36392)
animals.fid--28644f0b_19c77057946_-40ff,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283896-2022-11-01,Hippoglossus hippoglossus,-59.14782,45.58166,O,2022-11-01T04:32:00,2022,11,1,4.53333333,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,1.65,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.58166 -59.14782)
animals.fid--28644f0b_19c77057946_-40fe,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283899-2022-11-01,Hippoglossus hippoglossus,-59.14685,45.58175,O,2022-11-01T04:31:00,2022,11,1,4.51666667,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,1.82,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.58175 -59.14685)
animals.fid--28644f0b_19c77057946_-40fd,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283903-2022-11-01,Hippoglossus hippoglossus,-59.13214,45.58547,O,2022-11-01T04:30:00,2022,11,1,4.5,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,1.22,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.58547 -59.13214)
animals.fid--28644f0b_19c77057946_-40fc,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283898-2022-11-01,Hippoglossus hippoglossus,-59.13367,45.58511,O,2022-11-01T04:29:00,2022,11,1,4.48333333,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,1.02,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.58511 -59.13367)
animals.fid--28644f0b_19c77057946_-40fb,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283897-2022-11-01,Hippoglossus hippoglossus,-59.1426,45.58244,O,2022-11-01T04:28:00,2022,11,1,4.46666667,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,1.08,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.58244 -59.1426)
animals.fid--28644f0b_19c77057946_-40fa,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283900-2022-11-01,Hippoglossus hippoglossus,-59.1442,45.58206,O,2022-11-01T04:27:00,2022,11,1,4.45,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,1.21,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.58206 -59.1442)
animals.fid--28644f0b_19c77057946_-40f9,2023-02-08T00:00:00Z,DFO-BIO,SABMPA,OTN,SABMPA-1283901-2022-11-01,Hippoglossus hippoglossus,-59.14471,45.58267,O,2022-11-01T04:26:00,2022,11,1,4.43333333,UTC,,1,BEN_ZISSERSON,305,ST.ANNS BANK MPA,W,Scotian Shelf and Southern Grand Banks,U,,,,,,1.1,FORK LENGTH,m,Atlantic halibut,127138,172933,"(Linnaeus, 1758)",Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,,hippoglossus,,POINT (45.58267 -59.14471)
