SET_SEQ,PRED_SEQ,PREY_SEQ,DATASOURCE,MISSION,SETNO,SDATE,STIME,STRAT,BOTTOM_TEMPERATURE,DEPTH,GEAR,SLATDD,SLONGDD,NAFO_ZONE,NAFO_SUBUNIT,SPEC,FSHNO,FWT,FLEN,STOWGT,EMPTYWGT,FULLNESS,FGEN,PREYSPECCD,PWT,PLEN,PNUM,RANK,DIGESTION,
8840,183787,212767,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1879,850,44,10.9,5.7,3,,2819,0.2,,11,,3,
8840,183787,212768,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1879,850,44,10.9,5.7,3,,2800,0.1,,2,,4,
8840,183788,212769,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1880,669,41,7.9,4.3,3,,8300,0.2,,1,,1,
8840,183788,212770,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1880,669,41,7.9,4.3,3,,9200,2,,1,,1,
8840,183788,212771,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1880,669,41,7.9,4.3,3,,4300,0.1,,11,,3,
8840,183788,212772,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1880,669,41,7.9,4.3,3,,2819,0.1,,12,,3,
8840,183788,212773,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1880,669,41,7.9,4.3,3,,9100,0.7,,,,4,
8840,183788,212774,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1880,669,41,7.9,4.3,3,,2809,0.3,,5,,3,
8840,183789,212775,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1882,1069,48,12.2,11.1,1,,9100,0.8,,,,4,
8840,183789,212776,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1882,1069,48,12.2,11.1,1,,6200,0.1,,1,,2,
8840,183791,212777,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1885,680,40,7.7,3.5,3,,9200,2,,1,,1,
8840,183791,212778,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1885,680,40,7.7,3.5,3,,9100,0.8,,,,4,
8840,183791,212779,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1885,680,40,7.7,3.5,3,,9000,0.1,,1,,4,
8840,183791,212780,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1885,680,40,7.7,3.5,3,,2819,0.1,,1,,3,
8840,183791,212781,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1885,680,40,7.7,3.5,3,,2809,0.1,,2,,3,
8840,183791,212782,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1885,680,40,7.7,3.5,3,,6200,0.2,,3,,2,
8840,183791,212783,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,11,1885,680,40,7.7,3.5,3,,3100,0.9,,1,,4,
8840,183796,212784,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,14,1932,161,30,1.7,1.6,1,,9000,0.1,,,,4,
8840,183797,212785,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,14,1933,181,31,1.5,1.2,1,,2800,0.1,,1,,4,
8840,183797,212786,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,14,1933,181,31,1.5,1.2,1,,9100,0.2,,,,4,
8840,183799,212787,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,14,1935,107,27,0.8,0.7,1,,2800,0.1,,1,,4,
8840,183799,212788,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,14,1935,107,27,0.8,0.7,1,,9100,0.1,,,,4,
8840,183800,212789,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1895,723,42,8.9,7.7,1,,2800,0.8,,1,,4,
8840,183800,212790,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1895,723,42,8.9,7.7,1,,9100,0.1,,,,4,
8840,183800,212791,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1895,723,42,8.9,7.7,1,,2946,0.2,,1,,3,
8840,183801,212792,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1896,552,39,6.5,5.4,1,,2800,0.6,,1,,4,
8840,183801,212793,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1896,552,39,6.5,5.4,1,,9100,0.4,,,,4,
8840,183801,212794,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1896,552,39,6.5,5.4,1,,2809,0.1,,3,,3,
8840,183802,212795,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1897,1196,48,11.9,11.1,1,,2800,0.1,,1,,4,
8840,183802,212796,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1897,1196,48,11.9,11.1,1,,9100,0.7,,,,4,
8840,183803,212797,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1898,929,46,8.7,7.9,1,,2809,0.1,,1,,3,
8840,183803,212798,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1898,929,46,8.7,7.9,1,,2800,0.1,,1,,4,
8840,183803,212799,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1898,929,46,8.7,7.9,1,,9100,0.6,,,,4,
8840,183804,212800,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1899,842,43,8.2,7.6,1,,2800,0.2,,1,,4,
8840,183804,212801,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1899,842,43,8.2,7.6,1,,9100,0.4,,,,4,
8840,183806,212802,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1901,769,44,9.2,7.7,1,,9000,1.1,,1,,4,
8840,183806,212803,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1901,769,44,9.2,7.7,1,,2809,0.1,,1,,3,
8840,183806,212804,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1901,769,44,9.2,7.7,1,,2200,0.2,,1,,4,
8840,183807,212805,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1902,841,43,8.7,5.7,2,,2819,0.1,,1,,3,
8840,183807,212806,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1902,841,43,8.7,5.7,2,,9000,1.6,,1,,4,
8840,183807,212807,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1902,841,43,8.7,5.7,2,,2809,0.1,,3,,3,
8840,183807,212808,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1902,841,43,8.7,5.7,2,,2610,0.1,,1,,3,
8840,183807,212809,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1902,841,43,8.7,5.7,2,,9100,1,,,,4,
8840,183807,212810,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1902,841,43,8.7,5.7,2,,2001,0.1,,1,,4,
8840,183808,212811,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1903,728,44,7.7,6.7,1,,2800,0.1,,1,,4,
8840,183808,212812,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1903,728,44,7.7,6.7,1,,2946,0.1,,1,,3,
8840,183808,212813,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1903,728,44,7.7,6.7,1,,9100,0.6,,,,4,
8840,183808,212814,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1903,728,44,7.7,6.7,1,,2809,0.2,,2,,3,
8840,183809,212815,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1904,1419,52,13.3,12.5,1,,9100,0.7,,,,4,
8840,183809,212816,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1904,1419,52,13.3,12.5,1,,2809,0.1,,1,,3,
8840,183810,212817,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1905,1111,48,12.7,12,1,,2100,0.5,,1,,4,
8840,183811,212818,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1906,643,40,8.8,5.9,2,,9100,0.3,,,,4,
8840,183811,212819,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1906,643,40,8.8,5.9,2,,9000,2.3,,1,,4,
8840,183811,212820,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1906,643,40,8.8,5.9,2,,2819,0.3,,3,,3,
8840,183812,212821,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1907,574,38,6.2,5.4,1,,2800,0.1,,1,,4,
8840,183812,212822,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1907,574,38,6.2,5.4,1,,9100,0.2,,,,4,
8840,183812,212823,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1907,574,38,6.2,5.4,1,,9000,0.2,,1,,4,
8840,183812,212824,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1907,574,38,6.2,5.4,1,,2809,0.3,,1,,3,
8840,183814,212825,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1909,621,40,8,5.7,2,,9100,0.5,,,,4,
8840,183814,212826,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1909,621,40,8,5.7,2,,7000,0.1,,1,,1,
8840,183814,212827,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1909,621,40,8,5.7,2,,9000,1.2,,1,,4,
8840,183814,212828,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1909,621,40,8,5.7,2,,2809,0.2,,5,,2,
8840,183815,212829,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1910,1647,55,18.7,17.4,1,,9100,1,,,,4,
8840,183815,212830,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1910,1647,55,18.7,17.4,1,,2000,0.3,,1,,4,
8840,183816,212831,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1911,462,36,4.7,4.4,1,,2800,0.2,,1,,4,
8840,183816,212832,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1911,462,36,4.7,4.4,1,,9100,0.1,,,,4,
8840,183817,212833,SCS,S21112016,7,16-Nov-16,1633,,,253,16,43.90517,-58.80667,4VS,4VSC,16,1912,526,37,6.1,5.7,1,,2200,0.1,,1,,3,
8808,182587,211382,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,40,1112,126,25,0.5,0.1,4,,3148,0.4,,1,,2,
8808,182588,211383,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,41,1082,106,27,0.7,0.4,2,,7000,0.2,,1,,1,
8808,182588,211384,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,41,1082,106,27,0.7,0.4,2,,9100,0.1,,,,4,
8808,182589,211385,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,41,1083,299,36,2.2,1.4,2,,9000,0.7,,,,4,
8808,182589,211386,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,41,1083,299,36,2.2,1.4,2,,3148,0.1,,1,,2,
8808,182590,211387,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,41,1086,426,40,2.9,1.3,3,,9000,1.6,,,,4,
8808,182591,211388,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,112,1098,155,29,7.9,1.6,4,,2610,0.3,,2,,3,
8808,182591,211389,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,112,1098,155,29,7.9,1.6,4,,2211,6,2.1,1,,2,
8808,182593,211390,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,112,1102,39,20,0.5,0.5,1,0,9000,0.1,,,,4,
8808,182594,211391,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,112,1103,154,31,2,1.7,1,,2100,0.3,,1,,4,
8808,182596,211392,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,112,1105,99,26,1.2,0.9,1,,2100,0.3,,1,,4,
8808,182598,211393,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,112,1108,167,30,2.4,2.1,1,,2100,0.3,,1,,4,
8808,182599,211394,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,112,1109,80,24,0.8,0.6,1,,2800,0.1,,1,,4,
8808,182599,211395,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,112,1109,80,24,0.8,0.6,1,,9100,0.1,,,,4,
8808,182600,211396,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,201,1099,2800,65,95.2,35.5,3,,9000,25.7,,,,4,
8808,182600,211397,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,201,1099,2800,65,95.2,35.5,3,,1099,12.7,,1,,4,
8808,182600,211398,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,201,1099,2800,65,95.2,35.5,3,,2211,3.8,,1,,2,
8808,182600,211399,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,201,1099,2800,65,95.2,35.5,3,,4504,17.5,,1,,3,
8808,182601,211400,SCS,S08092016,10,8-Sep-16,1737,,,231,16,46.38883,-59.1245,4VN,4VN,202,1100,787,55,14.4,4.2,3,,9000,10.2,,1,,4,
8809,182602,211401,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,12,1140,369,39,14.9,7.4,4,,7100,0.1,,1,,1,
8809,182602,211402,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,12,1140,369,39,14.9,7.4,4,,2300,1.4,,1,,4,
8809,182602,211403,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,12,1140,369,39,14.9,7.4,4,,2210,5.1,,1,,4,
8809,182605,211404,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,12,1143,326,37,9.2,7.9,2,,1099,1.1,,1,,4,
8809,182607,211405,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,12,1145,305,35,3.8,3.2,1,,2100,0.1,,1,,4,
8809,182607,211406,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,12,1145,305,35,3.8,3.2,1,,2610,0.4,,3,,4,
8809,182610,211407,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,23,1166,99,20,0.6,0.5,1,0,9100,0.1,,,,4,
8809,182610,211408,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,23,1166,99,20,0.6,0.5,1,0,2906,0.1,,1,,4,
8809,182612,211409,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,23,1168,75,18,0.5,0.4,1,0,9100,0.1,,,,4,
8809,182612,211410,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,23,1168,75,18,0.5,0.4,1,0,9000,0.1,,,,4,
8809,182617,211411,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,40,1133,193,31,1.9,0.9,3,,7100,0.1,,6,,1,
8809,182617,211412,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,40,1133,193,31,1.9,0.9,3,,6200,0.2,,1,,3,
8809,182617,211413,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,40,1133,193,31,1.9,0.9,3,,9100,0.6,,,,4,
8809,182619,211414,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1151,23,16,0.2,0.1,1,0,7100,0.1,,1,,1,
8809,182619,211415,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1151,23,16,0.2,0.1,1,0,9000,0.1,,,,4,
8809,182620,211416,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1152,40,19,0.3,0.1,2,0,7000,0.1,,5,,1,
8809,182620,211417,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1152,40,19,0.3,0.1,2,0,9100,0.1,,,,4,
8809,182621,211418,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1153,256,35,1.9,0.7,3,,1099,0.8,,,,4,
8809,182621,211419,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1153,256,35,1.9,0.7,3,,7100,0.2,,11,,1,
8809,182624,211420,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1156,128,29,0.9,0.5,3,,4300,0.1,,1,,3,
8809,182624,211421,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1156,128,29,0.9,0.5,3,,3100,0.1,,1,,3,
8809,182624,211422,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1156,128,29,0.9,0.5,3,,9100,0.2,,,,4,
8809,182625,211423,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1158,101,28,0.8,0.6,2,,4350,0.1,,1,,2,
8809,182625,211424,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1158,101,28,0.8,0.6,2,,2819,0.1,,1,,3,
8809,182625,211425,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1158,101,28,0.8,0.6,2,,7000,0.1,,2,,1,
8809,182625,211426,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1158,101,28,0.8,0.6,2,,9100,0.1,,,,4,
8809,182626,211427,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1159,164,30,1.1,0.8,3,,7000,0.1,,6,,1,
8809,182626,211428,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1159,164,30,1.1,0.8,3,,9100,0.1,,,,4,
8809,182627,211429,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1160,58,23,0.5,0.3,2,,9000,0.1,,,,4,
8809,182627,211430,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1160,58,23,0.5,0.3,2,,7100,0.1,,2,,1,
8809,182628,211431,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1161,45,20,0.4,0.3,2,0,9000,0.1,,,,4,
8809,182629,211432,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1162,28,18,0.4,0.2,3,0,9000,0.1,,,,4,
8809,182629,211433,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,41,1162,28,18,0.4,0.2,3,0,7100,0.1,,1,,1,
8809,182631,211434,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,112,1146,90,26,1,0.8,2,,9000,0.1,,,,4,
8809,182631,211435,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,112,1146,90,26,1,0.8,2,,7100,0.1,,1,,1,
8809,182632,211436,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,112,1147,111,27,1.7,0.9,4,,2906,0.1,,1,,4,
8809,182632,211437,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,112,1147,111,27,1.7,0.9,4,,2610,0.3,,2,,4,
8809,182632,211438,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,112,1147,111,27,1.7,0.9,4,,9100,0.3,,,,4,
8809,182632,211439,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,112,1147,111,27,1.7,0.9,4,,2820,0.1,,2,,3,
8809,182633,211440,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,112,1148,280,36,12.4,3.8,4,,2210,8.2,,1,,2,
8809,182634,211441,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,112,1149,180,32,2.9,2.5,1,,9000,0.4,,,,4,
8809,182635,211442,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,410,1135,10,17,0.1,0.1,1,0,7100,0.1,,1,,1,
8809,182637,211443,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,410,1137,12,18,0.2,0.1,1,0,2800,0.1,,1,,4,
8809,182638,211444,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,410,1138,14,19,0.2,0.2,1,0,7100,0.1,,1,,1,
8809,182639,211445,SCS,S08092016,11,8-Sep-16,2005,,,253,16,46.36283,-59.06933,4VN,4VN,410,1139,22,21,0.4,0.3,1,,9000,0.1,,,,4,
8810,182641,211446,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,10,1220,234,30,5.8,3.2,2,,2800,2.4,,32,,3,
8810,182641,211447,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,10,1220,234,30,5.8,3.2,2,,2819,0.2,,1,,3,
8810,182642,211448,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,10,1221,159,27,3.8,2.3,2,,2800,1.5,,38,,3,
8810,182644,211449,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,10,1223,156,27,3.2,2.4,1,,2800,0.8,,16,,3,
8810,182645,211450,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,10,1224,184,27,2.6,2.1,1,,6400,0.7,,1,,3,
8810,182645,211451,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,10,1224,184,27,2.6,2.1,1,,2800,0.5,,23,,3,
8810,182646,211452,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,10,1225,175,27,4.4,2.2,2,,2800,2,,30,,3,
8810,182646,211453,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,10,1225,175,27,4.4,2.2,2,,2800,0.1,,1,,3,
8810,182646,211454,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,10,1225,175,27,4.4,2.2,2,,9100,0.1,,,,4,
8810,182647,211455,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,10,1226,45,18,2,0.8,3,0,9100,0.2,,,,4,
8810,182647,211456,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,10,1226,45,18,2,0.8,3,0,2100,1,,3,,4,
8810,182648,211457,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,23,1219,63,17,2.9,2.7,1,0,9100,0.1,,,,4,
8810,182648,211458,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,23,1219,63,17,2.9,2.7,1,0,2800,0.1,,1,,4,
8810,182649,211459,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,40,1176,227,30,5.3,1.4,3,,9100,0.3,,,,4,
8810,182649,211460,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,40,1176,227,30,5.3,1.4,3,,6200,0.1,,1,,1,
8810,182649,211461,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,40,1176,227,30,5.3,1.4,3,,3100,3.4,,4,,3,
8810,182650,211462,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,40,1177,309,32,10.8,2.3,3,,9100,1.4,,,,4,
8810,182650,211463,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,40,1177,309,32,10.8,2.3,3,,3100,7.1,,11,,3,
8810,182651,211464,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,40,1178,126,25,3,2.3,1,,9100,0.6,,,,4,
8810,182651,211465,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,40,1178,126,25,3,2.3,1,,6400,0.1,,1,,3,
8810,182652,211466,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,40,1179,481,37,12.5,4.7,4,,3100,7.8,,1,,3,
8810,182653,211467,SCS,S10092016,1,10-Sep-16,1016,,,119,16,46.14817,-58.9835,4VN,4VN,40,1180,417,36,6.5,4.9,1,,6200,1.1,,3,,1,
