TRIP_ID,TRIP,BOARD_DATE,SET_NO,STATION,LATITUDE,LONGITUDE,NET_TEMPERATURE,EST_CATCH,SPECCD_ID,EST_NUM_CAUGHT,EST_DISCARD_WT
100047951,S02102016,2016-10-02,5,34,45.95883,58.83,,0.0002,6121,2,0.2
100047951,S02102016,2016-10-02,5,34,45.95883,58.83,,0.0002,6200,256,0.6
100047951,S02102016,2016-10-02,5,34,45.95883,58.83,,0.0002,8300,24,0.1
100047951,S02102016,2016-10-02,5,34,45.95883,58.83,,0.0002,8500,1,0.9
100047951,S02102016,2016-10-02,5,34,45.95883,58.83,,0.0002,9300,1,0.1
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,10,2,0.7
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,14,4,0.9
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,23,5,0.9
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,40,38,4.9
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,41,176,28
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,201,23,2.5
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,202,1,0.2
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,1821,1,0.1
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,2211,7,0.1
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,2212,1,0.1
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,2523,2,0.591
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,2559,2,0.1
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,4210,1,0.1
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,4511,1,0.1
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,4521,1,0.1
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,5100,1,0.1
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,6117,3,0.3
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,6119,1,0.1
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,8300,1,0.1
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,8600,10,0.3
100047951,S02102016,2016-10-02,6,507,45.8785,58.77017,,0.0000001,9300,2,0.1
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,12,5,2.8
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,14,1,0.1
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,23,365,37.2
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,40,3,0.3
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,41,131,18.4
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,112,4,0.5
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,201,4,5.2
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,202,3,1.1
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,400,2,0.5
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,410,11,0.4
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,2211,30,0.4
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,2523,9,2.14
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,2526,182,16.58
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,2559,4,0.1
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,4521,2,0.1
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,6115,17,0.1
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,6117,18,2.2
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,6119,3,0.1
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,6128,7,0.1
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,8300,4,0.3
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,8318,203,0.9
100049837,S15092017,2017-09-15,4,204,46.38883,59.129,5.40796383,0.01658,9300,1,0.1
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,12,7,2.5
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,14,1,0.1
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,23,191,17.7
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,31,1,0.1
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,40,1,0.1
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,41,26,3.7
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,201,2,0.9
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,400,1,2.1
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,410,9,0.3
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,2211,50,0.6
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,2523,1,0.074
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,2526,2,0.002
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,4521,3,0.2
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,6100,1,0.1
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,6115,2,0.1
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,6117,9,1.6
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,6600,3,0.1
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,8318,714,2.1
100049837,S15092017,2017-09-15,5,609,46.35517,59.05917,5.992959055,0.000002,9300,4,0.1
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,10,1,0.3
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,23,7,0.3
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,40,5,0.1
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,41,8,2.1
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,60,1,0.2
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,201,7,1.2
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,311,1,0.1
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,642,1,0.1
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,2523,1,0.358
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,2526,9,0.125
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,2559,4,0.1
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,4210,4,0.1
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,6100,4,0.1
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,6115,25,0.2
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,6117,7,0.7
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,8300,2,0.3
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,8600,90,2.4
100049837,S15092017,2017-09-15,6,611,46.31283,59.19133,2.915467857,0.000125,9300,2,0.1
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,10,7,2.8
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,23,2,0.1
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,40,14,0.7
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,201,1,0.4
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,311,9,0.3
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,351,3,0.1
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,2212,18,0.1
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,2416,8,0.1
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,2521,2,0.113
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,2527,2,0.375
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,6100,1,0.1
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,6200,15,0.1
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,6300,22,3.7
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,6411,15,0.7
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,6600,3,0.5
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,8500,1,0.1
100049837,S15092017,2017-09-15,7,17,46.203,59.19833,1.539697368,0.0000001,8600,8,2.7
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,10,16,3.2
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,23,5,0.1
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,40,1,0.1
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,50,1,0.1
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,301,2,0.2
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,304,3,0.1
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,317,11,0.2
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,626,2,0.1
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,1823,15,1.3
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,2212,36,0.1
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,2413,8,0.1
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,2521,4,0.289
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,2527,3,0.414
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,2559,24,0.1
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,6300,11,1.2
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,6411,1,0.1
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,6600,3,1
100049837,S15092017,2017-09-15,8,29,46.09117,59.3655,2.108236607,0.0000001,8600,15,2
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,10,3,0.2
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,40,54,1.9
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,41,2,0.4
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,42,12,1.1
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,201,1,2.1
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,350,1,0.1
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,351,1,0.1
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,880,9,0.7
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,2416,1,0.1
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,2521,14,2.18
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,2526,32,4.26
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,2527,2,0.529
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,6100,2,0.2
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,6123,4,0.4
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,6300,9,1.6
100049840,S21092017,2017-09-21,2,93,45.8495,59.5745,2.039841525,0.00426,6411,6,0.4
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,10,5,1.1
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,40,4,0.1
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,201,2,0.2
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,301,1,0.1
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,304,2,0.1
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,317,2,0.1
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,1823,71,5.3
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,2212,15,0.1
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,2416,8,0.1
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,2521,6,0.75
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,4322,1,0.1
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,6113,2,0.2
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,6200,2,0.1
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,6411,3,0.1
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,6600,3,1.5
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,8600,5,0.1
100049841,S22092017,2017-09-22,1,91,45.9045,59.28917,2.283225424,0.0000001,9300,5,0.1
100049841,S22092017,2017-09-22,2,801,46.10083,59.24483,1.663728947,0.0000001,10,4,1.4
100049841,S22092017,2017-09-22,2,801,46.10083,59.24483,1.663728947,0.0000001,40,83,1.5
100049841,S22092017,2017-09-22,2,801,46.10083,59.24483,1.663728947,0.0000001,201,1,0.2
100049841,S22092017,2017-09-22,2,801,46.10083,59.24483,1.663728947,0.0000001,311,11,0.6
100049841,S22092017,2017-09-22,2,801,46.10083,59.24483,1.663728947,0.0000001,1823,34,2.2
100049841,S22092017,2017-09-22,2,801,46.10083,59.24483,1.663728947,0.0000001,2212,3,0.1
100049841,S22092017,2017-09-22,2,801,46.10083,59.24483,1.663728947,0.0000001,2521,3,0.208
100049841,S22092017,2017-09-22,2,801,46.10083,59.24483,1.663728947,0.0000001,2527,1,0.274
100049841,S22092017,2017-09-22,2,801,46.10083,59.24483,1.663728947,0.0000001,6123,2,0.1
100049841,S22092017,2017-09-22,2,801,46.10083,59.24483,1.663728947,0.0000001,6200,10,0.1
100049841,S22092017,2017-09-22,2,801,46.10083,59.24483,1.663728947,0.0000001,6300,2,0.3
100049841,S22092017,2017-09-22,2,801,46.10083,59.24483,1.663728947,0.0000001,6411,7,0.6
100049841,S22092017,2017-09-22,2,801,46.10083,59.24483,1.663728947,0.0000001,8600,2,0.2
100049841,S22092017,2017-09-22,3,18,46.12817,59.14633,1.556441176,0.0000001,23,2,0.2
100049841,S22092017,2017-09-22,3,18,46.12817,59.14633,1.556441176,0.0000001,40,15,1.8
100049841,S22092017,2017-09-22,3,18,46.12817,59.14633,1.556441176,0.0000001,50,1,0.1
100049841,S22092017,2017-09-22,3,18,46.12817,59.14633,1.556441176,0.0000001,201,3,0.7
100049841,S22092017,2017-09-22,3,18,46.12817,59.14633,1.556441176,0.0000001,880,1,0.1
100049841,S22092017,2017-09-22,3,18,46.12817,59.14633,1.556441176,0.0000001,1823,8,0.6
100049841,S22092017,2017-09-22,3,18,46.12817,59.14633,1.556441176,0.0000001,2212,2,0.1
100049841,S22092017,2017-09-22,3,18,46.12817,59.14633,1.556441176,0.0000001,6123,1,0.1
100049841,S22092017,2017-09-22,3,18,46.12817,59.14633,1.556441176,0.0000001,6200,3,0.1
100049841,S22092017,2017-09-22,3,18,46.12817,59.14633,1.556441176,0.0000001,8600,2,0.5
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,23,1,0.1
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,40,1,0.1
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,41,10,2.4
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,201,14,2
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,202,5,1.2
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,1821,5,0.1
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,1823,1,0.1
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,2212,3,0.1
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,2526,2,0.007
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,2559,2,0.1
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,4210,6,0.1
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,5100,2,0.1
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,6115,2,0.1
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,6117,4,2.5
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,6119,3,0.1
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,6121,1,0.1
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,6200,2,0.1
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,6300,1,0.2
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,8300,12,0.1
100049841,S22092017,2017-09-22,4,511,46.1505,58.984,2.194044615,0.000007,8600,10,4.2
100049841,S22092017,2017-09-22,6,16,46.27033,59.087,2.046989916,0.0000001,23,15,0.4
100049841,S22092017,2017-09-22,6,16,46.27033,59.087,2.046989916,0.0000001,40,2,0.1
100049841,S22092017,2017-09-22,6,16,46.27033,59.087,2.046989916,0.0000001,41,5,1.8
100049841,S22092017,2017-09-22,6,16,46.27033,59.087,2.046989916,0.0000001,50,1,0.1
100049841,S22092017,2017-09-22,6,16,46.27033,59.087,2.046989916,0.0000001,201,1,0.1
100049841,S22092017,2017-09-22,6,16,46.27033,59.087,2.046989916,0.0000001,202,1,0.6
100049841,S22092017,2017-09-22,6,16,46.27033,59.087,2.046989916,0.0000001,1823,1,0.1
100049841,S22092017,2017-09-22,6,16,46.27033,59.087,2.046989916,0.0000001,2212,7,0.1
100049841,S22092017,2017-09-22,6,16,46.27033,59.087,2.046989916,0.0000001,6200,1,0.1
100049841,S22092017,2017-09-22,6,16,46.27033,59.087,2.046989916,0.0000001,8600,400,10.5
100049841,S22092017,2017-09-22,6,16,46.27033,59.087,2.046989916,0.0000001,9300,1,0.1
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,12,10,0.4
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,14,6,1.5
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,23,950,94.4
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,40,3,0.4
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,41,219,36.5
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,50,3,1.7
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,60,1,0.2
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,112,3,0.3
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,201,2,0.7
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,202,6,3.7
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,410,42,1.4
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,1224,2,0.1
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,2212,1,0.1
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,2523,3,0.2
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,2526,1,0.184
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,4210,1,0.1
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,4511,1,0.2
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,4522,1,0.1
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,6100,9,0.1
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,6115,6,0.1
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,6117,16,1.5
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,6413,4,0.1
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,8300,2,0.9
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,8318,11,0.1
100049841,S22092017,2017-09-22,7,205,46.21883,58.901,5.810307857,0.000184,8600,1,0.3
100049841,S22092017,2017-09-22,8,32,46.1485,58.76667,6.538158741,0.000006,12,5,3.6
100049841,S22092017,2017-09-22,8,32,46.1485,58.76667,6.538158741,0.000006,14,2,0.4
100049841,S22092017,2017-09-22,8,32,46.1485,58.76667,6.538158741,0.000006,23,208,25
100049841,S22092017,2017-09-22,8,32,46.1485,58.76667,6.538158741,0.000006,40,4,0.6
100049841,S22092017,2017-09-22,8,32,46.1485,58.76667,6.538158741,0.000006,41,23,4.9
100049841,S22092017,2017-09-22,8,32,46.1485,58.76667,6.538158741,0.000006,112,2,0.2
100049841,S22092017,2017-09-22,8,32,46.1485,58.76667,6.538158741,0.000006,400,2,3.1
100049841,S22092017,2017-09-22,8,32,46.1485,58.76667,6.538158741,0.000006,410,7,0.2
100049841,S22092017,2017-09-22,8,32,46.1485,58.76667,6.538158741,0.000006,2211,1,0.1
